4;3390;Архив, Брянская обл., Кокаревка
4;3391;Архив, Брянская обл., Комаричи
4;3392;Архив, Брянская обл., Красная Гора
4;3393;Архив, Брянская обл., Локоть
4;3394;Архив, Брянская обл., Мглин
4;3395;Архив, Брянская обл., Навля
4;3396;Архив, Брянская обл., Новозыбков
4;3397;Архив, Брянская обл., Погар
4;3398;Архив, Брянская обл., Почеп
4;3399;Архив, Брянская обл., Ржаница
4;3400;Архив, Брянская обл., Рогнедино
4;3401;Архив, Брянская обл., Севск
4;3402;Архив, Брянская обл., Стародуб
4;3403;Архив, Брянская обл., Суземка
4;3404;Архив, Брянская обл., Сураж
4;3405;Архив, Брянская обл., Трубчевск
4;3406;Архив, Брянская обл., Унеча
5;3372;ГАИ, Брянская обл., Алтухово
5;3373;ГАИ, Брянская обл., Белая Березка
5;3374;ГАИ, Брянская обл., Белые Берега
5;3375;ГАИ, Брянская обл., Большое Полпино
5;3376;ГАИ, Брянская обл., Брянск
5;3377;ГАИ, Брянская обл., Бытошь
5;3378;ГАИ, Брянская обл., Выгоничи
5;3379;ГАИ, Брянская обл., Вышков
5;3380;ГАИ, Брянская обл., Гордеевка
5;3381;ГАИ, Брянская обл., Дубровка
5;3881459;ГАИ, Брянская обл., Дятьково
5;3382;ГАИ, Брянская обл., Жирятино
5;3383;ГАИ, Брянская обл., Жуковка
5;3384;ГАИ, Брянская обл., Злынка
5;3385;ГАИ, Брянская обл., Ивот
5;3386;ГАИ, Брянская обл., Карачев
5;3387;ГАИ, Брянская обл., Клетня
5;3388;ГАИ, Брянская обл., Климово
5;3389;ГАИ, Брянская обл., Клинцы
5;3390;ГАИ, Брянская обл., Кокаревка
5;3391;ГАИ, Брянская обл., Комаричи
5;3392;ГАИ, Брянская обл., Красная Гора
5;3393;ГАИ, Брянская обл., Локоть
5;3394;ГАИ, Брянская обл., Мглин
5;3395;ГАИ, Брянская обл., Навля
5;3396;ГАИ, Брянская обл., Новозыбков
5;3397;ГАИ, Брянская обл., Погар
5;3398;ГАИ, Брянская обл., Почеп
5;3399;ГАИ, Брянская обл., Ржаница
5;3400;ГАИ, Брянская обл., Рогнедино
5;3401;ГАИ, Брянская обл., Севск
5;3402;ГАИ, Брянская обл., Стародуб
5;3403;ГАИ, Брянская обл., Суземка
5;3404;ГАИ, Брянская обл., Сураж
5;3405;ГАИ, Брянская обл., Трубчевск
5;3406;ГАИ, Брянская обл., Унеча
6;3372;Служба безопасности, Брянская обл., Алтухово
6;3373;Служба безопасности, Брянская обл., Белая Березка
6;3374;Служба безопасности, Брянская обл., Белые Берега
6;3375;Служба безопасности, Брянская обл., Большое Полпино
6;3376;Служба безопасности, Брянская обл., Брянск
6;3377;Служба безопасности, Брянская обл., Бытошь
6;3378;Служба безопасности, Брянская обл., Выгоничи
6;3379;Служба безопасности, Брянская обл., Вышков
6;3380;Служба безопасности, Брянская обл., Гордеевка
6;3381;Служба безопасности, Брянская обл., Дубровка
6;3881459;Служба безопасности, Брянская обл., Дятьково
6;3382;Служба безопасности, Брянская обл., Жирятино
6;3383;Служба безопасности, Брянская обл., Жуковка
6;3384;Служба безопасности, Брянская обл., Злынка
6;3385;Служба безопасности, Брянская обл., Ивот
6;3386;Служба безопасности, Брянская обл., Карачев
6;3387;Служба безопасности, Брянская обл., Клетня
6;3388;Служба безопасности, Брянская обл., Климово
6;3389;Служба безопасности, Брянская обл., Клинцы
6;3390;Служба безопасности, Брянская обл., Кокаревка
6;3391;Служба безопасности, Брянская обл., Комаричи
6;3392;Служба безопасности, Брянская обл., Красная Гора
6;3393;Служба безопасности, Брянская обл., Локоть
6;3394;Служба безопасности, Брянская обл., Мглин
6;3395;Служба безопасности, Брянская обл., Навля
6;3396;Служба безопасности, Брянская обл., Новозыбков
6;3397;Служба безопасности, Брянская обл., Погар
6;3398;Служба безопасности, Брянская обл., Почеп
6;3399;Служба безопасности, Брянская обл., Ржаница
6;3400;Служба безопасности, Брянская обл., Рогнедино
6;3401;Служба безопасности, Брянская обл., Севск
6;3402;Служба безопасности, Брянская обл., Стародуб
6;3403;Служба безопасности, Брянская обл., Суземка
6;3404;Служба безопасности, Брянская обл., Сураж
6;3405;Служба безопасности, Брянская обл., Трубчевск
6;3406;Служба безопасности, Брянская обл., Унеча
7;3372;ЗАГС, РАГС, Брянская обл., Алтухово
7;3373;ЗАГС, РАГС, Брянская обл., Белая Березка
7;3374;ЗАГС, РАГС, Брянская обл., Белые Берега
7;3375;ЗАГС, РАГС, Брянская обл., Большое Полпино
7;3376;ЗАГС, РАГС, Брянская обл., Брянск
7;3377;ЗАГС, РАГС, Брянская обл., Бытошь
7;3378;ЗАГС, РАГС, Брянская обл., Выгоничи
7;3379;ЗАГС, РАГС, Брянская обл., Вышков
7;3380;ЗАГС, РАГС, Брянская обл., Гордеевка
7;3381;ЗАГС, РАГС, Брянская обл., Дубровка
7;3881459;ЗАГС, РАГС, Брянская обл., Дятьково
7;3382;ЗАГС, РАГС, Брянская обл., Жирятино
7;3383;ЗАГС, РАГС, Брянская обл., Жуковка
7;3384;ЗАГС, РАГС, Брянская обл., Злынка
7;3385;ЗАГС, РАГС, Брянская обл., Ивот
7;3386;ЗАГС, РАГС, Брянская обл., Карачев
7;3387;ЗАГС, РАГС, Брянская обл., Клетня
7;3388;ЗАГС, РАГС, Брянская обл., Климово
7;3389;ЗАГС, РАГС, Брянская обл., Клинцы
7;3390;ЗАГС, РАГС, Брянская обл., Кокаревка
7;3391;ЗАГС, РАГС, Брянская обл., Комаричи
7;3392;ЗАГС, РАГС, Брянская обл., Красная Гора
7;3393;ЗАГС, РАГС, Брянская обл., Локоть
7;3394;ЗАГС, РАГС, Брянская обл., Мглин
7;3395;ЗАГС, РАГС, Брянская обл., Навля
7;3396;ЗАГС, РАГС, Брянская обл., Новозыбков
7;3397;ЗАГС, РАГС, Брянская обл., Погар
7;3398;ЗАГС, РАГС, Брянская обл., Почеп
7;3399;ЗАГС, РАГС, Брянская обл., Ржаница
7;3400;ЗАГС, РАГС, Брянская обл., Рогнедино
7;3401;ЗАГС, РАГС, Брянская обл., Севск
7;3402;ЗАГС, РАГС, Брянская обл., Стародуб
7;3403;ЗАГС, РАГС, Брянская обл., Суземка
7;3404;ЗАГС, РАГС, Брянская обл., Сураж
7;3405;ЗАГС, РАГС, Брянская обл., Трубчевск
7;3406;ЗАГС, РАГС, Брянская обл., Унеча
11;3372;Казначейство, Брянская обл., Алтухово
11;3373;Казначейство, Брянская обл., Белая Березка
11;3374;Казначейство, Брянская обл., Белые Берега
11;3375;Казначейство, Брянская обл., Большое Полпино
11;3376;Казначейство, Брянская обл., Брянск
11;3377;Казначейство, Брянская обл., Бытошь
11;3378;Казначейство, Брянская обл., Выгоничи
11;3379;Казначейство, Брянская обл., Вышков
11;3380;Казначейство, Брянская обл., Гордеевка
11;3381;Казначейство, Брянская обл., Дубровка
11;3881459;Казначейство, Брянская обл., Дятьково
11;3382;Казначейство, Брянская обл., Жирятино
11;3383;Казначейство, Брянская обл., Жуковка
11;3384;Казначейство, Брянская обл., Злынка
11;3385;Казначейство, Брянская обл., Ивот
11;3386;Казначейство, Брянская обл., Карачев
11;3387;Казначейство, Брянская обл., Клетня
11;3388;Казначейство, Брянская обл., Климово
11;3389;Казначейство, Брянская обл., Клинцы
11;3390;Казначейство, Брянская обл., Кокаревка
11;3391;Казначейство, Брянская обл., Комаричи
11;3392;Казначейство, Брянская обл., Красная Гора
11;3393;Казначейство, Брянская обл., Локоть
11;3394;Казначейство, Брянская обл., Мглин
11;3395;Казначейство, Брянская обл., Навля
11;3396;Казначейство, Брянская обл., Новозыбков
11;3397;Казначейство, Брянская обл., Погар
11;3398;Казначейство, Брянская обл., Почеп
11;3399;Казначейство, Брянская обл., Ржаница
11;3400;Казначейство, Брянская обл., Рогнедино
11;3401;Казначейство, Брянская обл., Севск
11;3402;Казначейство, Брянская обл., Стародуб
11;3403;Казначейство, Брянская обл., Суземка
11;3404;Казначейство, Брянская обл., Сураж
11;3405;Казначейство, Брянская обл., Трубчевск
11;3406;Казначейство, Брянская обл., Унеча
8;3372;Архитектурная инспекция, Брянская обл., Алтухово
8;3373;Архитектурная инспекция, Брянская обл., Белая Березка
8;3374;Архитектурная инспекция, Брянская обл., Белые Берега
8;3375;Архитектурная инспекция, Брянская обл., Большое Полпино
8;3376;Архитектурная инспекция, Брянская обл., Брянск
8;3377;Архитектурная инспекция, Брянская обл., Бытошь
8;3378;Архитектурная инспекция, Брянская обл., Выгоничи
8;3379;Архитектурная инспекция, Брянская обл., Вышков
8;3380;Архитектурная инспекция, Брянская обл., Гордеевка
8;3381;Архитектурная инспекция, Брянская обл., Дубровка
8;3881459;Архитектурная инспекция, Брянская обл., Дятьково
8;3382;Архитектурная инспекция, Брянская обл., Жирятино
8;3383;Архитектурная инспекция, Брянская обл., Жуковка
8;3384;Архитектурная инспекция, Брянская обл., Злынка
8;3385;Архитектурная инспекция, Брянская обл., Ивот
8;3386;Архитектурная инспекция, Брянская обл., Карачев
8;3387;Архитектурная инспекция, Брянская обл., Клетня
8;3388;Архитектурная инспекция, Брянская обл., Климово
8;3389;Архитектурная инспекция, Брянская обл., Клинцы
8;3390;Архитектурная инспекция, Брянская обл., Кокаревка
8;3391;Архитектурная инспекция, Брянская обл., Комаричи
8;3392;Архитектурная инспекция, Брянская обл., Красная Гора
8;3393;Архитектурная инспекция, Брянская обл., Локоть
8;3394;Архитектурная инспекция, Брянская обл., Мглин
8;3395;Архитектурная инспекция, Брянская обл., Навля
8;3396;Архитектурная инспекция, Брянская обл., Новозыбков
8;3397;Архитектурная инспекция, Брянская обл., Погар
8;3398;Архитектурная инспекция, Брянская обл., Почеп
8;3399;Архитектурная инспекция, Брянская обл., Ржаница
8;3400;Архитектурная инспекция, Брянская обл., Рогнедино
8;3401;Архитектурная инспекция, Брянская обл., Севск
8;3402;Архитектурная инспекция, Брянская обл., Стародуб
8;3403;Архитектурная инспекция, Брянская обл., Суземка
8;3404;Архитектурная инспекция, Брянская обл., Сураж
8;3405;Архитектурная инспекция, Брянская обл., Трубчевск
8;3406;Архитектурная инспекция, Брянская обл., Унеча
9;3372;Охрана природы, Брянская обл., Алтухово
9;3373;Охрана природы, Брянская обл., Белая Березка
9;3374;Охрана природы, Брянская обл., Белые Берега
9;3375;Охрана природы, Брянская обл., Большое Полпино
9;3376;Охрана природы, Брянская обл., Брянск
9;3377;Охрана природы, Брянская обл., Бытошь
9;3378;Охрана природы, Брянская обл., Выгоничи
9;3379;Охрана природы, Брянская обл., Вышков
9;3380;Охрана природы, Брянская обл., Гордеевка
9;3381;Охрана природы, Брянская обл., Дубровка
9;3881459;Охрана природы, Брянская обл., Дятьково
9;3382;Охрана природы, Брянская обл., Жирятино
9;3383;Охрана природы, Брянская обл., Жуковка
9;3384;Охрана природы, Брянская обл., Злынка
9;3385;Охрана природы, Брянская обл., Ивот
9;3386;Охрана природы, Брянская обл., Карачев
9;3387;Охрана природы, Брянская обл., Клетня
9;3388;Охрана природы, Брянская обл., Климово
9;3389;Охрана природы, Брянская обл., Клинцы
9;3390;Охрана природы, Брянская обл., Кокаревка
9;3391;Охрана природы, Брянская обл., Комаричи
9;3392;Охрана природы, Брянская обл., Красная Гора
9;3393;Охрана природы, Брянская обл., Локоть
9;3394;Охрана природы, Брянская обл., Мглин
9;3395;Охрана природы, Брянская обл., Навля
9;3396;Охрана природы, Брянская обл., Новозыбков
9;3397;Охрана природы, Брянская обл., Погар
9;3398;Охрана природы, Брянская обл., Почеп
9;3399;Охрана природы, Брянская обл., Ржаница
9;3400;Охрана природы, Брянская обл., Рогнедино
9;3401;Охрана природы, Брянская обл., Севск
9;3402;Охрана природы, Брянская обл., Стародуб
9;3403;Охрана природы, Брянская обл., Суземка
9;3404;Охрана природы, Брянская обл., Сураж
9;3405;Охрана природы, Брянская обл., Трубчевск
9;3406;Охрана природы, Брянская обл., Унеча
116;3372;Транспорт, Брянская обл., Алтухово
116;3373;Транспорт, Брянская обл., Белая Березка
116;3374;Транспорт, Брянская обл., Белые Берега
116;3375;Транспорт, Брянская обл., Большое Полпино
116;3376;Транспорт, Брянская обл., Брянск
116;3377;Транспорт, Брянская обл., Бытошь
116;3378;Транспорт, Брянская обл., Выгоничи
116;3379;Транспорт, Брянская обл., Вышков
116;3380;Транспорт, Брянская обл., Гордеевка
116;3381;Транспорт, Брянская обл., Дубровка
116;3881459;Транспорт, Брянская обл., Дятьково
116;3382;Транспорт, Брянская обл., Жирятино
116;3383;Транспорт, Брянская обл., Жуковка
116;3384;Транспорт, Брянская обл., Злынка
116;3385;Транспорт, Брянская обл., Ивот
116;3386;Транспорт, Брянская обл., Карачев
116;3387;Транспорт, Брянская обл., Клетня
116;3388;Транспорт, Брянская обл., Климово
116;3389;Транспорт, Брянская обл., Клинцы
116;3390;Транспорт, Брянская обл., Кокаревка
116;3391;Транспорт, Брянская обл., Комаричи
116;3392;Транспорт, Брянская обл., Красная Гора
116;3393;Транспорт, Брянская обл., Локоть
116;3394;Транспорт, Брянская обл., Мглин
116;3395;Транспорт, Брянская обл., Навля
116;3396;Транспорт, Брянская обл., Новозыбков
116;3397;Транспорт, Брянская обл., Погар
116;3398;Транспорт, Брянская обл., Почеп
116;3399;Транспорт, Брянская обл., Ржаница
116;3400;Транспорт, Брянская обл., Рогнедино
116;3401;Транспорт, Брянская обл., Севск
116;3402;Транспорт, Брянская обл., Стародуб
116;3403;Транспорт, Брянская обл., Суземка
116;3404;Транспорт, Брянская обл., Сураж
116;3405;Транспорт, Брянская обл., Трубчевск
116;3406;Транспорт, Брянская обл., Унеча
10;3372;Исполком, Брянская обл., Алтухово
10;3373;Исполком, Брянская обл., Белая Березка
10;3374;Исполком, Брянская обл., Белые Берега
10;3375;Исполком, Брянская обл., Большое Полпино
10;3376;Исполком, Брянская обл., Брянск
10;3377;Исполком, Брянская обл., Бытошь
10;3378;Исполком, Брянская обл., Выгоничи
10;3379;Исполком, Брянская обл., Вышков
10;3380;Исполком, Брянская обл., Гордеевка
10;3381;Исполком, Брянская обл., Дубровка
10;3881459;Исполком, Брянская обл., Дятьково
10;3382;Исполком, Брянская обл., Жирятино
10;3383;Исполком, Брянская обл., Жуковка
10;3384;Исполком, Брянская обл., Злынка
10;3385;Исполком, Брянская обл., Ивот
10;3386;Исполком, Брянская обл., Карачев
10;3387;Исполком, Брянская обл., Клетня
10;3388;Исполком, Брянская обл., Климово
10;3389;Исполком, Брянская обл., Клинцы
10;3390;Исполком, Брянская обл., Кокаревка
10;3391;Исполком, Брянская обл., Комаричи
10;3392;Исполком, Брянская обл., Красная Гора
10;3393;Исполком, Брянская обл., Локоть
10;3394;Исполком, Брянская обл., Мглин
10;3395;Исполком, Брянская обл., Навля
10;3396;Исполком, Брянская обл., Новозыбков
10;3397;Исполком, Брянская обл., Погар
10;3398;Исполком, Брянская обл., Почеп
10;3399;Исполком, Брянская обл., Ржаница
10;3400;Исполком, Брянская обл., Рогнедино
10;3401;Исполком, Брянская обл., Севск
10;3402;Исполком, Брянская обл., Стародуб
10;3403;Исполком, Брянская обл., Суземка
10;3404;Исполком, Брянская обл., Сураж
10;3405;Исполком, Брянская обл., Трубчевск
10;3406;Исполком, Брянская обл., Унеча
12;3372;Контрольно-ревизионный отдел, Брянская обл., Алтухово
12;3373;Контрольно-ревизионный отдел, Брянская обл., Белая Березка
12;3374;Контрольно-ревизионный отдел, Брянская обл., Белые Берега
12;3375;Контрольно-ревизионный отдел, Брянская обл., Большое Полпино
12;3376;Контрольно-ревизионный отдел, Брянская обл., Брянск
12;3377;Контрольно-ревизионный отдел, Брянская обл., Бытошь
12;3378;Контрольно-ревизионный отдел, Брянская обл., Выгоничи
12;3379;Контрольно-ревизионный отдел, Брянская обл., Вышков
12;3380;Контрольно-ревизионный отдел, Брянская обл., Гордеевка
12;3381;Контрольно-ревизионный отдел, Брянская обл., Дубровка
12;3881459;Контрольно-ревизионный отдел, Брянская обл., Дятьково
12;3382;Контрольно-ревизионный отдел, Брянская обл., Жирятино
12;3383;Контрольно-ревизионный отдел, Брянская обл., Жуковка
12;3384;Контрольно-ревизионный отдел, Брянская обл., Злынка
12;3385;Контрольно-ревизионный отдел, Брянская обл., Ивот
12;3386;Контрольно-ревизионный отдел, Брянская обл., Карачев
12;3387;Контрольно-ревизионный отдел, Брянская обл., Клетня
12;3388;Контрольно-ревизионный отдел, Брянская обл., Климово
12;3389;Контрольно-ревизионный отдел, Брянская обл., Клинцы
12;3390;Контрольно-ревизионный отдел, Брянская обл., Кокаревка
12;3391;Контрольно-ревизионный отдел, Брянская обл., Комаричи
12;3392;Контрольно-ревизионный отдел, Брянская обл., Красная Гора
12;3393;Контрольно-ревизионный отдел, Брянская обл., Локоть
12;3394;Контрольно-ревизионный отдел, Брянская обл., Мглин
12;3395;Контрольно-ревизионный отдел, Брянская обл., Навля
12;3396;Контрольно-ревизионный отдел, Брянская обл., Новозыбков
12;3397;Контрольно-ревизионный отдел, Брянская обл., Погар
12;3398;Контрольно-ревизионный отдел, Брянская обл., Почеп
12;3399;Контрольно-ревизионный отдел, Брянская обл., Ржаница
12;3400;Контрольно-ревизионный отдел, Брянская обл., Рогнедино
12;3401;Контрольно-ревизионный отдел, Брянская обл., Севск
12;3402;Контрольно-ревизионный отдел, Брянская обл., Стародуб
12;3403;Контрольно-ревизионный отдел, Брянская обл., Суземка
12;3404;Контрольно-ревизионный отдел, Брянская обл., Сураж
12;3405;Контрольно-ревизионный отдел, Брянская обл., Трубчевск
12;3406;Контрольно-ревизионный отдел, Брянская обл., Унеча
13;3372;Полиция, Брянская обл., Алтухово
13;3373;Полиция, Брянская обл., Белая Березка
13;3374;Полиция, Брянская обл., Белые Берега
13;3375;Полиция, Брянская обл., Большое Полпино
13;3376;Полиция, Брянская обл., Брянск
13;3377;Полиция, Брянская обл., Бытошь
13;3378;Полиция, Брянская обл., Выгоничи
13;3379;Полиция, Брянская обл., Вышков
13;3380;Полиция, Брянская обл., Гордеевка
13;3381;Полиция, Брянская обл., Дубровка
13;3881459;Полиция, Брянская обл., Дятьково
13;3382;Полиция, Брянская обл., Жирятино
13;3383;Полиция, Брянская обл., Жуковка
13;3384;Полиция, Брянская обл., Злынка
13;3385;Полиция, Брянская обл., Ивот
13;3386;Полиция, Брянская обл., Карачев
13;3387;Полиция, Брянская обл., Клетня
13;3388;Полиция, Брянская обл., Климово
13;3389;Полиция, Брянская обл., Клинцы
13;3390;Полиция, Брянская обл., Кокаревка
13;3391;Полиция, Брянская обл., Комаричи
13;3392;Полиция, Брянская обл., Красная Гора
13;3393;Полиция, Брянская обл., Локоть
13;3394;Полиция, Брянская обл., Мглин
13;3395;Полиция, Брянская обл., Навля
13;3396;Полиция, Брянская обл., Новозыбков
13;3397;Полиция, Брянская обл., Погар
13;3398;Полиция, Брянская обл., Почеп
13;3399;Полиция, Брянская обл., Ржаница
13;3400;Полиция, Брянская обл., Рогнедино
13;3401;Полиция, Брянская обл., Севск
13;3402;Полиция, Брянская обл., Стародуб
13;3403;Полиция, Брянская обл., Суземка
13;3404;Полиция, Брянская обл., Сураж
13;3405;Полиция, Брянская обл., Трубчевск
13;3406;Полиция, Брянская обл., Унеча
14;3372;Налоговая инспекция, Брянская обл., Алтухово
14;3373;Налоговая инспекция, Брянская обл., Белая Березка
14;3374;Налоговая инспекция, Брянская обл., Белые Берега
14;3375;Налоговая инспекция, Брянская обл., Большое Полпино
